id,Rel,updated_by,name,category_id,TK1,cat1,price,FINAL SUB SUB CAT,FINAL SUB CAT,FINAL CAT,SUB CAT ID,SUB CAT ID.1,CAT ID,TAGS,image
26821,Y,,metal vase white gold,1874,2207,2207,1200,Vases,,Home Decor,2207,,2069,"metal vase white gold, white and gold decorative vase, luxury metallic art vase, elegant gold accent vase, premium quality metal vase, contemporary home decor accent, handcrafted metallic vase, unique designer gold vase, modern statement vase, decorative vase for living room",https://zulushop.in/uploads/media/2025/scaled_1000183057_1768113708982_0dveof.jpg
26822,Y,7227,golden metal vase,1874,2207,2207,1300,Vases,,Home Decor,2207,,2069,"golden metal vase, metallic decorative vase, luxury gold art vase, hammered gold accent vase, premium quality metal vase, contemporary home decor accent, handcrafted metallic vase, unique designer gold vase, modern statement vase, decorative vase for living room",https://zulushop.in/uploads/media/2025/scaled_1000182593_1767951184224_bzcgqs.jpg
26823,Y,,small mirror vase,1874,2207,2207,1100,Vases,,Home Decor,2207,,2069,"small mirror vase, mosaic glass decorative vase, green and gold mosaic vase, round patterned mirror vase, premium quality mosaic vase, luxury handcrafted art vase, contemporary home decor accent, unique designer table vase, modern statement vase, decorative vase for living room",https://zulushop.in/uploads/media/2025/scaled_1000183055_1768113695104_ro5xr4.jpg
26827,Y,7227,mirror metal vase medium,2069,2207,2207,1800,Vases,,Home Decor,2207,,2069,"mirror metal vase medium, teal and gold decorative vase, mosaic pattern metal vase, premium quality metallic vase, luxury handcrafted art vase, elegant designer table vase, contemporary home decor accent, unique statement vase for living room, modern mosaic metal vase, artisanal patterned vase decor",https://zulushop.in/uploads/media/2025/scaled_1000001615_1768575265251_e4zjvp.jpg
26829,Y,,wooden vase medium,2069,0,0,1200,Vases,,Home Decor,2207,,2069,"wooden vase medium, brown decorative wood vase, medium size carved wooden vase, premium quality wooden vase, luxury handcrafted wood vase, gold pattern wood vase, contemporary home decor accent, unique designer table vase, artisanal wood vase decor, elegant patterned wooden vase",https://zulushop.in/uploads/media/2025/scaled_1000182600_1767951304745_yw4xcy.jpg
26830,Y,382,metal vase golden,2069,2207,2207,1250,Vases,,Home Decor,2207,,2069,"metal vase golden, golden metal decorative vase, hammered gold finish vase, premium quality metal vase, luxury gold art vase, contemporary home decor accent, handcrafted metallic vase, modern statement vase, unique designer gold vase, decorative vase for living room",https://zulushop.in/uploads/media/2025/scaled_1000182595_1767951348193_utlj21.jpg
26831,Y,,small mirror vase,2069,2207,2207,1250,Vases,,Home Decor,2207,,2069,"small mirror vase, green mosaic decorative vase, scallop pattern vase, premium quality glass vase, luxury handcrafted art vase, contemporary home decor accent, unique designer table vase, modern statement vase, decorative vase for living room, artisanal patterned vase decor",https://zulushop.in/uploads/media/2025/scaled_1000182596_1767951378558_x8g4tq.jpg
26832,Y,,small mirror vase,2069,2207,2207,1050,Vases,,Home Decor,2207,,2069,"small mirror vase, silver mosaic decorative vase, black flower pattern vase, premium quality glass vase, luxury handcrafted art vase, contemporary home decor accent, unique designer table vase, modern statement vase, decorative vase for living room, artisanal patterned vase decor",https://zulushop.in/uploads/media/2025/scaled_1000183053_1768113655748_4jkctm.jpg
27417,Y,,ceramic vases for kitchen,1874,1905,1905,799,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, floral pattern kitchen vase, red flower ceramic vase, premium quality ceramic vase, modern kitchen decor accent, unique designer flower vase, artisanal handcrafted vase, elegant floral ceramic vase, decorative vase for kitchen table",https://zulushop.in/uploads/media/2025/scaled_1000179544_1767714083268_gcbewe.jpg
27418,Y,,ceramic vases for kitchen,1874,1905,1905,799,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, pomegranate pattern vase, red fruit ceramic vase, premium quality ceramic vase, modern kitchen decor accent, unique designer flower vase, artisanal handcrafted vase, elegant floral ceramic vase, decorative vase for kitchen table",https://zulushop.in/uploads/media/2025/scaled_1000179541_1767714084240_0tzq40.jpg
27419,Y,,ceramic vases for kitchen,1874,1905,1905,500,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, ribbed ceramic vase, green and brown vase, premium quality ceramic vase, modern kitchen decor accent, matte finish ceramic vase, unique designer flower vase, artisanal handcrafted vase, decorative vase for kitchen table, contemporary home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179522_1767714085413_oz79s2.jpg
27420,Y,,ceramic vases for kitchen,1874,1905,1905,799,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, floral pattern kitchen vase, blue and red flower vase, premium quality ceramic vase, modern kitchen decor accent, unique designer flower vase, artisanal handcrafted vase, decorative vase for kitchen table, colorful home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179518_1767714086524_xbb6c3.jpg
27421,Y,,ceramic vases for kitchen,1874,1905,1905,799,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, floral pattern kitchen vase, yellow flower ceramic vase, red tulip ceramic vase, premium quality ceramic vase, artisanal handcrafted vase, unique designer flower vase, decorative vase for kitchen table, colorful home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179519_1767714087629_xmwdhh.jpg
27422,Y,,ceramic vases for kitchen,1874,1905,1905,499,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, floral pattern kitchen vase, yellow flower ceramic vase, red tulip ceramic vase, premium quality ceramic vase, artisanal handcrafted vase, unique designer flower vase, decorative vase for kitchen table, colorful home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179500_1767714088630_yq6k3c.jpg
27423,Y,,ceramic vases for kitchen,1874,1905,1905,650,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, checkered ceramic vase, green check pattern vase, modern kitchen decor accent, premium quality ceramic vase, unique designer flower vase, hand painted ceramic vase, artisanal handcrafted vase, decorative vase for kitchen table, contemporary home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179491_1767714089647_iy6xtf.jpg
27424,Y,,ceramic vases for kitchen,1874,1905,1905,600,Vases,,Home Decor,2207,,2069,"ceramic vases for kitchen, hand painted ceramic vase, floral pattern kitchen vase, blue and red flower vase, orange blossom ceramic vase, premium quality ceramic vase, artisanal handcrafted vase, unique designer flower vase, decorative vase for kitchen table, colorful home decor vase",https://zulushop.in/uploads/media/2025/scaled_1000179481_1767714090837_stjfax.jpg
27425,Y,,ceramic flower vase,1874,1905,1905,500,Vases,,Home Decor,2207,,2069,"ceramic flower vase, hand painted ceramic vase, red floral ceramic vase, modern home decor vase, premium quality ceramic vase, artisanal handcrafted vase, unique designer flower vase, floral pattern decorative vase, decorative vase for living room, colorful ceramic home accent",https://zulushop.in/uploads/media/2025/scaled_1000179516_1767714198022_akp6yp.jpg
28032,Y,,Mosaic Glass Vase,1874,2069,2069,400,Vases,,Home Decor,2207,,2069,"mosaic glass vase, decorative mosaic vase, handcrafted glass mosaic vase, gray and white mosaic vase, modern home decor vase, unique designer glass vase, premium quality mosaic vase, artisanal handmade vase, accent vase for living room, contemporary glass home accent",https://zulushop.in/uploads/media/2025/scaled_1000123080_1768463141224_jh909o.jpg
28033,Y,,Mosaic Glass Vase,1874,2069,2069,400,Vases,,Home Decor,2207,,2069,"mosaic glass vase, decorative mosaic vase, handcrafted glass mosaic vase, silver mosaic vase, modern home decor vase, unique designer glass vase, premium quality mosaic vase, artisanal handmade vase, accent vase for living room, contemporary glass home accent",https://zulushop.in/uploads/media/2025/scaled_1000123078_1768463163561_jiki4t.jpg
25560,Y,,Wooden Storage,1874,1906,1906,1800,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden display shelf, glass top wooden shelf, modern storage shelf, decorative display organizer, rustic wooden storage shelf, accent shelf for living room, premium quality wooden shelf, multipurpose tabletop organizer, contemporary wooden console shelf, handcrafted wooden display case",https://zulushop.in/uploads/media/2025/scaled_d5ec2b0c_aff4_4fbe_99a9_e54633b7187a3579975029264541957_1760602331353_3d2vwn.jpg
28034,Y,,Mosaic Glass Vase,1874,2069,2069,400,Vases,,Home Decor,2207,,2069,"mosaic glass vase, decorative mosaic vase, handcrafted glass mosaic vase, red and white mosaic vase, modern home decor vase, unique designer glass vase, premium quality mosaic vase, artisanal handmade vase, accent vase for living room, contemporary glass home accent",https://zulushop.in/uploads/media/2025/scaled_1000123076_1768463207645_0jxksi.jpg
27958,Y,7227,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, black faux fur muffler, stylish kids winter scarf, soft woolen neck wrap, designer kids muffler, warm black muffler for kids, premium quality wool scarf, cozy winter accessory for kids, luxury faux fur kids muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183874_1768334475076_ynsb1l.jpg
27959,Y,7227,ladies woollen muffler,2131,2032,2032,500,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, beige pearl embellished scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm beige muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, luxury pearl detail kids muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183878_1768334475915_x59dks.jpg
27960,Y,10097,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, aqua blue kids scarf, stylish kids winter muffler, soft woolen neck wrap for kids, designer kids muffler, warm aqua muffler for kids, premium quality wool scarf, cozy winter accessory for kids, light blue childrens muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183872_1768334476785_crzfat.jpg
27961,Y,7227,ladies woollen muffler,2131,2032,2032,300,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, pink fluffy kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm pink muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, luxury pink faux fur muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183867_1768334477882_ck970z.jpg
27962,Y,7227,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, yellow kids scarf, stylish kids winter muffler, soft woolen neck wrap for kids, designer kids muffler, warm yellow muffler for kids, premium quality wool scarf, cozy winter accessory for kids, light yellow childrens muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183860_1768334478682_u3fyj8.jpg
27963,Y,,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, brown furry kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm brown muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, leopard print bow kids muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183859_1768334479463_wcpsac.jpg
27964,Y,,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, white fluffy kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm white muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, luxury white faux fur muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183853_1768334480219_9ospyw.jpg
27965,Y,10097,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, mustard yellow kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm mustard muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, fluffy yellow childrens muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183851_1768334481184_5ejs11.jpg
27966,Y,,ladies woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, white fluffy kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm white muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, flower detail kids muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183850_1768334482070_g7lhlb.jpg
27967,Y,10097,ladies woollen muffler,2131,2032,2032,300,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur muffler, red fluffy kids scarf, stylish kids winter muffler, soft faux fur neck wrap for kids, designer kids muffler, warm red muffler for kids, premium quality faux fur scarf, cozy winter accessory for kids, vibrant red childrens muffler, fashionable childrens neck scarf",https://zulushop.in/uploads/media/2025/scaled_1000183849_1768334482925_ahl2qx.jpg
27968,Y,,men's woollen gloves,2131,2032,2032,300,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids black winter gloves, stylish kids woollen gloves, warm black gloves for kids, premium quality kids gloves, fashionable childrens winter gloves, soft woollen gloves for kids, designer winter gloves for kids, cozy kids winter accessory, durable kids wool gloves, boys black woollen hand gloves",https://zulushop.in/uploads/media/2025/scaled_1000183871_1768334547850_adn9rn.jpg
27969,Y,10097,men's woollen gloves,2131,2032,2032,300,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids navy winter gloves, stylish kids insulated gloves, warm navy gloves for kids, premium quality kids gloves, fashionable childrens winter gloves, soft insulated gloves for kids, designer winter gloves for kids, cozy kids winter accessory, durable kids outdoor gloves, boys navy insulated gloves",https://zulushop.in/uploads/media/2025/scaled_1000183848_1768334548613_s76wh7.jpg
27970,Y,,men's woollen gloves,2131,2032,2032,300,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids black winter gloves, stylish kids insulated gloves, warm black gloves for kids, premium quality kids gloves, fashionable childrens winter gloves, soft insulated gloves for kids, designer winter gloves for kids, cozy kids winter accessory, durable kids black gloves, boys black insulated gloves",https://zulushop.in/uploads/media/2025/scaled_1000183846_1768334549583_c39l5w.jpg
27971,Y,10097,kids woollen cap,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur cap, grey fluffy kids winter cap, stylish kids faux fur hat, soft plush cap for kids, designer kids winter cap, warm grey cap for kids, premium quality faux fur cap, cozy winter accessory for kids, plush bunny ear kids cap, fashionable childrens winter hat",https://zulushop.in/uploads/media/2025/scaled_1000183877_1768334625827_lyzh1w.jpg
27972,Y,10097,kids woollen cap,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur cap, brown striped winter cap for kids, stylish kids faux fur hat, soft plush cap for kids, designer kids winter cap, warm brown cap for kids, premium quality faux fur cap, cozy winter accessory for kids, striped bunny ear kids cap, fashionable childrens winter hat",https://zulushop.in/uploads/media/2025/scaled_1000183876_1768334626691_ne5qq7.jpg
27973,Y,,kids woollen cap,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur scarf, plush animal face kids muffler, soft pink winter scarf for kids, cute kids plush scarf, designer winter accessory for kids, warm pink scarf for children, premium quality faux fur muffler, cozy winter scarf for kids, animal design kids winter scarf, fashionable childrens winter accessory",https://zulushop.in/uploads/media/2025/scaled_1000183864_1768334627589_exfgr3.jpg
27974,Y,10097,kids woollen cap,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur cap, cream bunny ear winter cap, plush animal design kids hat, soft faux fur cap for kids, designer winter cap for children, warm cream cap for kids, premium quality faux fur hat, cozy winter accessory for kids, cute bunny ear kids cap, fashionable childrens winter hat",https://zulushop.in/uploads/media/2025/scaled_1000183857_1768334628416_r1ncmp.jpg
27975,Y,10097,kids woollen cap,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids faux fur cap, grey bunny ear winter cap, plush animal design kids hat, soft faux fur cap for kids, designer winter cap for children, warm grey cap for kids, premium quality faux fur hat, cozy winter accessory for kids, cute bunny ear kids cap, fashionable childrens winter hat",https://zulushop.in/uploads/media/2025/scaled_1000183831_1768334629185_aazcjq.jpg
27976,Y,10097,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"men's woollen muffler, green patterned winter muffler, soft wool scarf for men, designer wool muffler for men, warm green winter scarf, premium quality wool muffler, cozy winter accessory for men, stylish men's wool scarf, luxury green muffler for men, fashionable men's winter accessory",https://zulushop.in/uploads/media/2025/scaled_1000183855_1768334817542_zfsf0i.jpg
27977,Y,,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"men's woollen muffler, green polka dot wool muffler, patterned winter scarf for men, soft wool scarf for men, designer wool muffler for men, warm green winter muffler, premium quality wool scarf, cozy winter accessory for men, stylish green men's scarf, fashionable men's winter accessory",https://zulushop.in/uploads/media/2025/scaled_1000183828_1768334818509_7qsy82.jpg
27978,Y,,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"men's woollen muffler, grey woven winter muffler, textured wool scarf for men, designer wool muffler for men, warm grey winter scarf, premium quality wool muffler, cozy winter accessory for men, stylish men's wool scarf, luxury woven muffler for men, fashionable men's winter accessory",https://zulushop.in/uploads/media/2025/scaled_1000183834_1768334819415_i7u6zy.jpg
27979,Y,10097,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, cream wool scarf for kids, soft woollen winter muffler, designer kids winter muffler, warm cream muffler for children, premium quality kids wool scarf, cozy winter accessory for kids, stylish cream kids muffler, luxury wool muffler for kids, fashionable childrens winter scarf",https://zulushop.in/uploads/media/2025/scaled_1000183866_1768334820254_ad7j4y.jpg
27980,Y,,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, navy blue striped muffler for kids, soft woollen winter scarf for children, designer kids winter muffler, warm striped muffler for kids, premium quality kids wool scarf, cozy winter accessory for children, stylish navy blue kids muffler, luxury wool muffler for kids, fashionable childrens winter scarf",https://zulushop.in/uploads/media/2025/scaled_1000183865_1768334821102_wp6oei.jpg
27981,Y,,men's woollen muffler,2131,2032,2032,400,"Mufflers, Scarves & Gloves",Kids,Fashion,1953,1873,2131,"kids woollen muffler, cream wool scarf for kids, soft woollen winter muffler, designer kids winter muffler, warm cream muffler for children, premium quality kids wool scarf, cozy winter accessory for kids, stylish cream kids muffler, luxury wool muffler for kids, fashionable childrens winter scarf",https://zulushop.in/uploads/media/2025/scaled_1000183844_1768334822100_d3zpbn.jpg
27982,Y,10097,puffer jacket for men,2131,2032,2032,2500,Jackets,Topwear,Fashion,1912,1871,2131,"puffer jacket for men, orange quilted winter jacket, men's insulated puffer jacket, warm men's winter jacket, lightweight down jacket for men, casual men's puffer outerwear, premium quality men's jacket, trendy orange men's jacket, stylish winter jacket for men, fashionable men's topwear",https://zulushop.in/uploads/media/2025/scaled_1000183136_1768334980114_7lnro0.jpg
27983,Y,,puffer jacket for men,2131,2032,2032,2500,Jackets,Topwear,Fashion,1912,1871,2131,"puffer jacket for men, olive green quilted winter jacket, men's insulated puffer jacket, warm men's winter jacket, lightweight down jacket for men, casual men's puffer outerwear, premium quality men's jacket, trendy olive green men's jacket, stylish winter jacket for men, fashionable men's topwear",https://zulushop.in/uploads/media/2025/scaled_1000183135_1768334980860_626wtm.jpg
27984,Y,,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, beige fur winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's fur jacket, premium quality kids outerwear, cozy winter jacket for kids, stylish beige kids jacket, luxury wool jacket for children, fashionable kids hooded winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183117_1768335075054_cro1b7.jpg
27985,Y,10097,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, beige faux fur winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's fur jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish beige kids jacket, luxury woollen jacket for kids, fashionable kids hooded winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183118_1768335075897_kbh9gb.jpg
27986,Y,7145,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, beige textured winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's textured jacket, premium quality kids outerwear, cozy winter jacket for kids, stylish beige kids jacket, luxury wool jacket for children, fashionable kids hooded winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183119_1768335076822_qgx58s.jpg
27987,Y,10097,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, light pink textured winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's textured jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish pink kids jacket, luxury woollen jacket for kids, fashionable kids hooded winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183120_1768335077783_e30sg8.jpg
27988,Y,7145,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, grey checkered winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's check jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish grey kids jacket, luxury woollen jacket for kids, fashionable kids checkered winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183132_1768335078641_97xs1f.jpg
27989,Y,7145,kids woollen jacket,2131,2032,2032,1000,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, grey argyle winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's argyle jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish grey kids jacket, luxury woollen jacket for kids, fashionable kids argyle winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183128_1768335079516_qo5jkn.jpg
27990,Y,7145,kids woollen jacket,2131,2032,2032,1400,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, brown aztec winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's aztec jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish brown kids jacket, luxury woollen jacket for kids, fashionable kids patterned winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183140_1768335080467_hixwz9.jpg
27991,Y,7145,kids woollen jacket,2131,2032,2032,1500,"Jackets, Sweaters & Sweatshirts",Kids,Fashion,2006,1873,2131,"kids woollen jacket, beige aztec winter jacket for kids, soft woollen hooded jacket, warm kids winter coat, designer children's aztec jacket, premium quality kids outerwear, cozy hooded jacket for children, stylish beige kids jacket, luxury woollen jacket for kids, fashionable kids patterned winter coat",https://zulushop.in/uploads/media/2025/scaled_1000183139_1768335081402_k9qvjs.jpg
25569,Y,,Wooden Storage Box,1874,1906,1906,1800,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden storage box, multi compartment wooden organizer, handcrafted wooden section box, wooden display box with glass lid, premium quality wooden keepsake box, natural wood compartmental box, rustic wooden jewelry organizer, decorative wooden display case, wooden tea or spice storage box, elegant wooden divider box",https://zulushop.in/uploads/media/2025/scaled_6dda3b8c_c3a4_473d_a6be_0b70d94a9f333945717759916227611_1760602575351_asyvuz.jpg
28038,Y,,Mosaic Glass Round Vase,1874,2069,2069,400,Vases,,Home Decor,2207,,2069,"mosaic glass round vase, handcrafted mosaic flower vase, decorative blue glass vase, colorful mosaic home decor vase, modern round mosaic vase, premium quality glass flower vase, artistic mosaic centerpiece vase, unique round decorative vase, luxury mosaic glass vase, floral pattern glass vase",https://zulushop.in/uploads/media/2025/scaled_1000123083_1768463690501_snl0tb.jpg
28042,Y,,Mosaic glass Flower Vase,1874,2069,2069,999,Vases,,Home Decor,2207,,2069,"mosaic glass flower vase, handcrafted mosaic decorative vase, round mosaic glass vase, premium quality mosaic vase, modern mosaic home decor vase, unique round glass vase, artistic mosaic centerpiece vase, luxury mosaic glass vase, decorative mosaic display vase, beige and white mosaic vase",https://zulushop.in/uploads/media/2025/scaled_1000123085_1768463909946_tebbrj.jpg
25676,Y,,Big tree,1874,2078,2078,1600,Wall Decor,,Home Decor,2082,,2069,"big tree wall decor, metallic tree wall art, gold finish wall accent, large tree decorative panel, statement wall decor tree, luxury metal wall ornament, modern tree sculpture decor, elegant gold tree wall hanging, contemporary home wall art, designer tree themed wall decor",https://zulushop.in/uploads/media/2025/scaled_7c537795_667f_4a0a_8714_b98c651326c3112571094680520831_1760612350575_g6n76d.jpg
25679,Y,,Small tree,1874,2078,2078,700,Wall Decor,,Home Decor,2082,,2069,"small tree wall decor, metallic tree wall art, gold finish wall accent, miniature tree decorative panel, elegant gold tree wall hanging, modern tree sculpture decor, luxury small metal wall ornament, designer tree themed wall accent, contemporary home wall decor, artistic gold metal tree decor",https://zulushop.in/uploads/media/2025/scaled_b6b1757c_5670_4028_9182_82ae1d4182852803506951992319163_1760612471820_qj882y.jpg
25680,Y,,Small tree,1874,2078,2078,700,Wall Decor,,Home Decor,2082,,2069,"small tree wall decor, metallic tree wall art, bronze finish tree accent, miniature tree decorative panel, elegant metal tree wall hanging, modern tree sculpture decor, luxury small metal wall ornament, designer tree themed wall accent, contemporary home wall decor, artistic bronze metal tree decor",https://zulushop.in/uploads/media/2025/scaled_0108c430_2704_4f83_9f93_72e16b6a0e82824025806853592561_1760612503440_npymry.jpg
25709,Y,,Wooden Storage Unit,1874,1906,1906,2500,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden storage unit, dark wood shelf unit, handcrafted wooden shelves, solid wood storage furniture, designer wooden console shelf, multi-purpose wooden organizer, compact wooden side table shelf, rustic wooden storage console, premium quality wooden shelving, living room wooden storage unit",https://zulushop.in/uploads/media/2025/scaled_077d5871_86b2_4a81_a6a2_0c7f5d7758587303395488837306870_1760618530586_f0a4h6.jpg
25714,Y,,Wooden Cabinet,1874,1906,1906,4000,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden cabinet with drawers, handcrafted wooden storage cabinet, designer wood console shelf, antique finish wooden cabinet, decorative floral inlay cabinet, luxury wooden side cabinet, solid wood drawer cabinet, premium quality storage furniture, living room wooden cabinet, multi-purpose console cabinet",https://zulushop.in/uploads/media/2025/scaled_6cdccc66_0ca6_47ff_a442_46a62d1e4505144411007808891663_1760618650406_pq8tno.jpg
28002,Y,7005,door mat,1874,2172,2172,250,Foot Mats,Rugs & Carpets,Handloom,2174,2172,2073,"handloom door mat, heart pattern foot mat, navy beige doormat, modern entryway rug, soft textured door mat, designer heart print mat, washable floor mat, living room accent rug, stylish welcome mat, durable handwoven doormat",https://zulushop.in/uploads/media/2025/scaled_1000122770_1768382390443_19ldl4.jpg
28003,Y,,door mat,1874,2172,2172,300,Foot Mats,Rugs & Carpets,Handloom,2174,2172,2073,"handloom door mat, ghost pattern foot mat, pink ghost doormat, quirky entryway rug, cute cartoon door mat, washable floor mat, playful kids room rug, soft textured door mat, designer ghost print mat, durable handwoven doormat",https://zulushop.in/uploads/media/2025/scaled_1000122777_1768388444624_ot9nyb.jpg
